,id,direct_report,direct_report_prediction
7090,29680,0,0.0
7091,29693,0,0.0
7092,29696,0,0.0
7093,29700,1,0.0
7094,29712,0,0.0
7095,29713,0,0.0
7096,29716,0,0.0
7097,29717,0,0.0
7098,29719,0,0.0
7099,29725,0,0.0
7100,29727,0,0.0
7101,29742,0,0.0
7102,29743,0,0.0
7103,29744,0,0.0
7104,29750,0,0.0
7105,29770,0,0.0
7106,29775,0,0.0
7107,29779,0,0.0
7108,29785,0,0.0
7109,29790,0,0.0
7110,29791,0,0.0
7111,29792,0,0.0
7112,29794,0,0.0
7113,29795,0,0.0
7114,29802,0,0.0
7115,29803,0,0.0
7116,29804,0,0.0
7117,29810,0,0.0
7118,29811,1,0.0
7119,29813,0,0.0
7120,29816,0,0.0
7121,29821,0,0.0
7122,29824,0,0.0
7123,29826,0,0.0
7124,29829,0,0.0
7125,29830,0,0.0
7126,29836,0,0.0
7127,29837,0,0.0
7128,29840,0,0.0
7129,29847,0,0.0
7130,29849,0,0.0
7131,29853,0,0.0
7132,29854,0,0.0
7133,29856,0,0.0
7134,29857,0,0.0
7135,29862,0,0.0
7136,29864,0,0.0
7137,29866,0,0.0
7138,29869,0,0.0
7139,29875,0,0.0
7140,29877,0,0.0
7141,29880,0,0.0
7142,29883,0,0.0
7143,29886,0,0.0
7144,29887,0,0.0
7145,29890,0,0.0
7146,29894,0,0.0
7147,29895,0,0.0
7148,29900,0,0.0
7149,29901,0,0.0
7150,29902,1,0.0
7151,29903,0,0.0
7152,29905,1,0.0
7153,29909,0,0.0
7154,29910,0,0.0
7155,29915,0,0.0
7156,29917,0,0.0
7157,29920,0,0.0
7158,29921,0,0.0
7159,29923,1,0.0
7160,29930,0,0.0
7161,29941,0,0.0
7162,29945,0,0.0
7163,29956,0,0.0
7164,29960,0,0.0
7165,29964,1,0.0
7166,29966,0,0.0
7167,29969,0,0.0
7168,29970,0,0.0
7169,29979,0,0.0
7170,29982,0,0.0
7171,29985,1,0.0
7172,29987,0,0.0
7173,29996,0,0.0
7174,30000,1,0.0
7175,30001,0,0.0
7176,30005,0,0.0
7177,30010,0,0.0
7178,30015,0,0.0
7179,30029,1,0.0
7180,30030,0,0.0
7181,30031,0,0.0
7182,30037,0,0.0
7183,30043,0,0.0
7184,30045,0,0.0
7185,30050,0,0.0
7186,30052,0,0.0
7187,30054,0,0.0
7188,30056,0,0.0
7189,30057,0,0.0
7190,30059,0,0.0
7191,30067,0,0.0
7192,30069,0,0.0
7193,30070,0,0.0
7194,30075,0,0.0
7195,30077,0,0.0
7196,30080,0,0.0
7197,30084,0,0.0
7198,30085,0,0.0
7199,30091,0,0.0
7200,30096,0,0.0
7201,30100,1,0.0
7202,30101,0,0.0
7203,30105,0,0.0
7204,30107,0,0.0
7205,30111,0,0.0
7206,30121,0,0.0
7207,30123,0,0.0
7208,30125,0,0.0
7209,30135,0,0.0
7210,30136,0,0.0
7211,30143,0,0.0
7212,30144,0,0.0
7213,30145,0,0.0
7214,30153,0,0.0
7215,30156,0,0.0
7216,30162,0,0.0
7217,30165,0,0.0
7218,30170,0,0.0
7219,30171,0,0.0
7220,30173,0,0.0
7221,30180,0,0.0
7222,30182,0,1.0
7223,30183,0,0.0
7224,30200,0,0.0
7225,30201,0,0.0
7226,30204,0,0.0
7227,30205,0,0.0
7228,30206,0,0.0
7229,30207,0,1.0
7230,30212,0,0.0
7231,30216,0,0.0
7232,30224,0,0.0
7233,30230,0,0.0
7234,30231,0,0.0
7235,30232,0,0.0
7236,30234,0,0.0
7237,30235,0,0.0
7238,30240,0,0.0
7239,30261,0,0.0
